Created Timestamp,Marketplace ID,Country,Device Family,ASIN,Context,Action,Reading Mode,Duration,Audio Type
2025-09-14T22:03:05Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-10-05T01:41:02Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-09-14T21:09:33Z,www.amazon.com,,Kindle for iOS,,Out of App,Play,Vertical Scroll View,0,Audible
2025-09-15T00:11:36Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Open Speed Control,Vertical Scroll View,0,Audible
2025-10-06T10:53:39Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,4097,Audible
2025-10-06T03:19:18Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Full Player,Open Timer Control,Vertical Scroll View,0,Audible
2025-09-14T23:33:56Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Play,Vertical Scroll View,0,Audible
2025-09-14T23:33:40Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-10-05T01:41:25Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Out of App,Play,Vertical Scroll View,0,Audible
2025-09-14T23:33:27Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-09-14T22:52:06Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Pause,Vertical Scroll View,26,Audible
2025-10-05T22:41:02Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-10-06T09:45:12Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,2256,Audible
2025-09-14T23:32:32Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Pause,Vertical Scroll View,2,Audible
2025-10-05T22:37:31Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-10-06T03:52:40Z,www.amazon.com,,Kindle for iOS,,Out of App,Play,Paginated View,0,Audible
2025-10-05T01:41:32Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Out of App,Pause,Vertical Scroll View,7,Audible
2025-09-15T00:09:46Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-05T23:42:52Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-10-07T00:40:35Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Audible
2025-08-01T22:21:14Z,www.amazon.com,,Kindle for iOS,B0D5YMWD9Y,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-08-18T14:55:48Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Tap to Download,Vertical Scroll View,0,Audible
2025-10-06T03:18:05Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-09-14T21:08:27Z,www.amazon.com,,Kindle for iOS,,Out of App,Fast Forward 30 Seconds,Vertical Scroll View,0,Audible
2025-10-07T00:07:53Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,308,Audible
2025-08-21T19:31:35Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Inbook Mini Player,Tap to Download,Vertical Scroll View,0,Audible
2025-10-06T22:50:16Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Audible
2025-09-14T23:33:40Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Rewind 30 Seconds,Vertical Scroll View,0,Audible
2025-09-14T21:10:58Z,www.amazon.com,,Kindle for iOS,,Out of App,Play,Vertical Scroll View,0,Audible
2025-10-05T16:27:45Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,4545,Audible
2025-10-04T06:27:26Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,957,Audible
2025-10-06T22:02:09Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Audible
2025-10-06T03:52:08Z,www.amazon.com,,Kindle for iOS,,Out of App,Play,Paginated View,0,Audible
2025-10-07T00:03:06Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Full Player,Speed Option Selected,Paginated View,0,Audible
2025-10-06T00:02:42Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Assistive Reader
2025-08-22T16:10:20Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-09-15T00:20:43Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-10-06T23:06:03Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Audible
2025-08-21T21:54:19Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-05T01:41:38Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Out of App,Play,Vertical Scroll View,0,Audible
2025-10-05T22:37:30Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-09-15T00:09:41Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-10-05T01:41:57Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Full Player,Time Option Selected,Vertical Scroll View,0,Audible
2025-09-14T23:30:38Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Pause,Vertical Scroll View,9,Audible
2025-10-05T00:08:36Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-09-14T19:02:26Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Open Speed Control,Vertical Scroll View,0,Audible
2025-09-14T23:34:22Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Pause,Vertical Scroll View,26,Audible
2025-09-14T21:08:36Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,21,Audible
2025-09-15T00:08:07Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Pause,Vertical Scroll View,74,Audible
2025-10-06T16:52:52Z,www.amazon.com,,Kindle for iOS,,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-06T00:00:37Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Assistive Reader
2025-10-05T20:34:48Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Tap to Download,Paginated View,0,Audible
2025-09-14T22:05:42Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Pause,Vertical Scroll View,156,Audible
2025-09-14T22:52:11Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-09-14T21:21:14Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,616,Audible
2025-10-05T22:37:32Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-10-05T15:47:57Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,2157,Audible
2025-10-05T21:05:33Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-08-21T19:14:03Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-09-14T21:08:14Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Play,Vertical Scroll View,0,Audible
2025-10-06T00:03:10Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Assistive Reader
2025-10-06T22:03:20Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Audible
2025-08-08T19:06:07Z,www.amazon.com,,Kindle for iOS,B0D9CC3C9Y,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-06T09:45:19Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,4,Audible
2025-10-06T09:07:36Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-08-21T02:20:10Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-09-14T22:05:47Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Play,Vertical Scroll View,0,Audible
2025-09-14T23:30:27Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Rewind 30 Seconds,Vertical Scroll View,0,Audible
2025-10-06T03:25:04Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Paginated View,355,Audible
2025-09-14T23:45:03Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Pause,Vertical Scroll View,396,Audible
2025-10-05T15:12:00Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-07T00:03:03Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Full Player,Open Speed Control,Paginated View,0,Audible
2025-10-04T06:11:29Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-10-06T00:36:37Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Assistive Reader
2025-10-08T02:52:20Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-09-14T23:56:22Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Pause,Vertical Scroll View,63,Audible
2025-09-14T21:05:14Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Rewind 30 Seconds,Vertical Scroll View,0,Audible
2025-10-07T00:03:01Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Open Full Audio Player,Paginated View,0,Audible
2025-10-05T14:46:33Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,47094,Audible
2025-10-05T20:36:04Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Audible
2025-07-26T20:22:38Z,www.amazon.com,,Kindle for iOS,B0D5YMWD9Y,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-05T22:37:06Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-08-20T00:30:54Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-06T19:28:10Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-05T22:37:01Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-10-06T00:04:03Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Assistive Reader
2025-10-06T05:19:17Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Paginated View,8,Audible
2025-10-04T07:03:01Z,www.amazon.com,,Kindle for iOS,,Out of App,Play,Vertical Scroll View,0,Audible
2025-09-14T23:32:26Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Pause,Vertical Scroll View,8,Audible
2025-09-14T23:32:34Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-09-14T23:34:53Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-09-14T23:37:00Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Pause,Vertical Scroll View,127,Audible
2025-10-05T23:08:20Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-08-01T15:54:30Z,www.amazon.com,,Kindle for iOS,B0D5YMWD9Y,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-05T23:19:56Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-09-14T23:45:18Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Play,Vertical Scroll View,0,Audible
2025-10-06T01:04:53Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Assistive Reader
2025-09-14T21:09:53Z,www.amazon.com,,Kindle for iOS,,Out of App,Pause,Vertical Scroll View,7,Audible
2025-10-05T22:36:50Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-10-06T00:00:03Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Assistive Reader
2025-10-05T01:03:20Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-09-14T23:55:18Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-08-20T20:12:40Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-10-06T00:01:02Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Assistive Reader
2025-10-07T00:00:10Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Audible
2025-10-04T06:08:44Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Inbook Mini Player,Tap to Download,Vertical Scroll View,0,Audible
2025-10-05T23:39:37Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Vertical Scroll View,0,Assistive Reader
2025-10-05T20:35:05Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Audible
2025-08-21T00:46:52Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Inbook Mini Player,Tap to Download,Vertical Scroll View,0,Audible
2025-09-14T22:52:40Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Pause,Vertical Scroll View,29,Audible
2025-10-07T00:03:05Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Full Player,Speed Option Selected,Paginated View,0,Audible
2025-09-14T21:08:04Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Pause,Vertical Scroll View,194,Audible
2025-10-07T00:08:11Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Audible
2025-09-14T22:05:52Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Pause,Vertical Scroll View,4,Audible
2025-08-18T21:16:24Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Inbook Full Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-09-14T22:51:39Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-09-14T23:33:43Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Play,Vertical Scroll View,0,Audible
2025-10-06T00:01:46Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Inbook Mini Player,Pause,Paginated View,0,Assistive Reader
2025-09-14T23:32:33Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Rewind 30 Seconds,Vertical Scroll View,0,Audible
2025-10-06T09:45:14Z,www.amazon.com,,Kindle for iOS,,Out of App,Play,Vertical Scroll View,0,Audible
2025-09-15T00:06:52Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Play,Vertical Scroll View,0,Audible
2025-09-15T00:11:37Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Inbook Mini Player,Speed Option Selected,Vertical Scroll View,0,Audible
2025-09-14T23:33:51Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Out of App,Play,Vertical Scroll View,0,Audible
