created_timestamp,preferred_marketplace,country,device_family,ASIN,Actions,Kindle Special Offers Status
2024-07-20T16:43:53Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-13T16:12:28Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-20T22:02:09Z,www.amazon.com,US,Kindle E-reader,B01N9F5IOL,transition to screen saver,Kindle Special Offers not enabled
2024-03-30T01:42:07Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-06T15:00:40Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,transition to screen saver,Kindle Special Offers not enabled
2024-04-20T16:10:46Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,exiting lock screen,Kindle Special Offers not enabled
2024-04-07T20:02:54Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-20T15:40:10Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,exiting lock screen,Kindle Special Offers not enabled
2024-04-05T01:34:54Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,transition to screen saver,Kindle Special Offers not enabled
2024-04-20T15:34:30Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-02T11:00:49Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-10T01:42:32Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-20T15:40:12Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,transition to screen saver,Kindle Special Offers not enabled
2024-04-13T16:12:41Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-03-30T02:05:42Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-03-31T15:38:15Z,www.amazon.com,US,Kindle E-reader,B09Z7BYZS3,transition to screen saver,Kindle Special Offers not enabled
2024-04-20T18:05:50Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-20T18:03:58Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,transition to screen saver,Kindle Special Offers not enabled
2024-04-07T20:05:41Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,transition to screen saver,Kindle Special Offers not enabled
2024-04-20T15:29:01Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,transition to screen saver,Kindle Special Offers not enabled
2024-04-16T02:10:53Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-07-18T18:08:00Z,www.amazon.com,US,Kindle E-reader,B09X4PVC6F,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-17T00:59:32Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-09T05:35:06Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-03-31T03:21:52Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,exiting lock screen,Kindle Special Offers not enabled
2024-04-08T23:53:11Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,transition to screen saver,Kindle Special Offers not enabled
2024-04-06T02:17:59Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-07T02:32:00Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-21T23:19:19Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-06T02:17:58Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-08T22:46:35Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,exiting lock screen,Kindle Special Offers not enabled
2024-04-20T22:05:31Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-03-31T00:23:52Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-07-20T16:53:53Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-08T02:02:46Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,transition to screen saver,Kindle Special Offers not enabled
2024-04-15T00:54:42Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-11T00:53:40Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-20T01:35:40Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-03-30T07:15:22Z,www.amazon.com,US,Kindle E-reader,B09DTJF1WD,transition to screen saver,Kindle Special Offers not enabled
2024-04-21T20:53:39Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-07T19:54:27Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,transition to screen saver,Kindle Special Offers not enabled
2024-04-07T19:15:13Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-03-30T05:39:14Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-07T22:51:46Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,exiting lock screen,Kindle Special Offers not enabled
2024-04-20T01:35:40Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-09T00:04:33Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,exiting lock screen,Kindle Special Offers not enabled
2024-03-30T21:48:09Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-20T15:28:37Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-22T00:53:22Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,transition to screen saver,Kindle Special Offers not enabled
2024-07-18T18:28:26Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-08T18:03:07Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-24T02:34:55Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-23T05:54:41Z,www.amazon.com,US,Kindle E-reader,B09X6HZ4FT,transition to screen saver,Kindle Special Offers not enabled
2024-04-08T17:40:15Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-06T00:51:37Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,exiting lock screen,Kindle Special Offers not enabled
2024-04-07T02:32:00Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,exiting lock screen,Kindle Special Offers not enabled
2024-04-06T15:05:20Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-17T01:06:50Z,www.amazon.com,US,Kindle E-reader,B075HXST4P,exiting lock screen,Kindle Special Offers not enabled
2024-04-02T04:26:57Z,www.amazon.com,US,Kindle E-reader,B0BHLBHG79,exiting lock screen,Kindle Special Offers not enabled
2024-04-05T09:34:59Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,transition to screen saver,Kindle Special Offers not enabled
2024-04-02T04:27:00Z,www.amazon.com,US,Kindle E-reader,B0BHLBHG79,transition to screen saver,Kindle Special Offers not enabled
2024-03-31T03:21:51Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-23T03:42:32Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,exiting lock screen,Kindle Special Offers not enabled
2024-04-20T21:12:37Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,exiting lock screen,Kindle Special Offers not enabled
2024-03-30T21:48:09Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-20T03:00:06Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,transition to screen saver,Kindle Special Offers not enabled
2024-03-30T21:34:14Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-03-31T01:03:23Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-28T00:21:59Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-16T01:26:49Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,transition to screen saver,Kindle Special Offers not enabled
2024-03-30T05:39:14Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,exiting lock screen,Kindle Special Offers not enabled
2024-04-28T01:20:52Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,transition to screen saver,Kindle Special Offers not enabled
2024-04-06T11:18:22Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,transition to screen saver,Kindle Special Offers not enabled
2024-04-02T09:48:11Z,www.amazon.com,US,Kindle E-reader,B0BHLBHG79,exiting lock screen,Kindle Special Offers not enabled
2024-04-20T22:17:29Z,www.amazon.com,US,Kindle E-reader,B01N9F5IOL,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-20T15:10:13Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-08T21:35:50Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,transition to screen saver,Kindle Special Offers not enabled
2024-04-15T00:54:49Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-08T23:40:22Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,exiting lock screen,Kindle Special Offers not enabled
2024-04-21T21:06:39Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-20T22:17:29Z,www.amazon.com,US,Kindle E-reader,B01N9F5IOL,exiting lock screen,Kindle Special Offers not enabled
2024-04-21T23:36:35Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-07T01:47:08Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,transition to screen saver,Kindle Special Offers not enabled
2024-04-11T01:29:10Z,www.amazon.com,US,Kindle E-reader,B01L7Q54NI,transition to screen saver,Kindle Special Offers not enabled
2024-04-08T19:44:03Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,transition to screen saver,Kindle Special Offers not enabled
2024-04-02T04:26:57Z,www.amazon.com,US,Kindle E-reader,B0BHLBHG79,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-08T14:16:32Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-09T02:16:41Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-08T19:51:22Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-08T23:55:06Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-09T01:14:57Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-23T03:42:32Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-20T02:30:15Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-05T09:31:12Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,transition to screen saver,Kindle Special Offers not enabled
2024-04-07T03:56:39Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-08T02:04:43Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-03-31T14:42:50Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-06T15:15:45Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,exiting lock screen,Kindle Special Offers not enabled
2024-04-08T23:13:15Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,transition to screen saver,Kindle Special Offers not enabled
2024-04-16T01:09:30Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,exiting lock screen,Kindle Special Offers not enabled
2024-04-08T17:40:14Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-05T09:34:52Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,exiting lock screen,Kindle Special Offers not enabled
2024-04-08T02:02:42Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-08T23:41:43Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,exiting lock screen,Kindle Special Offers not enabled
2024-04-06T04:16:35Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,transition to screen saver,Kindle Special Offers not enabled
2024-04-20T20:49:27Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-08T01:45:22Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-03-31T01:03:23Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-22T03:09:17Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,transition to screen saver,Kindle Special Offers not enabled
2024-04-16T01:09:04Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,transition to screen saver,Kindle Special Offers not enabled
2024-07-18T18:29:39Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-10T01:42:32Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-23T04:56:37Z,www.amazon.com,US,Kindle E-reader,B09X6HZ4FT,transition to screen saver,Kindle Special Offers not enabled
2024-04-20T21:21:04Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-06T22:47:52Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-04-09T00:49:30Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-17T02:22:04Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-16T01:30:29Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,exiting lock screen,Kindle Special Offers not enabled
2024-04-07T17:52:21Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,exiting lock screen,Kindle Special Offers not enabled
2024-04-21T23:29:19Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-08T01:42:51Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,transition to screen saver,Kindle Special Offers not enabled
2024-04-22T02:54:19Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-22T00:43:22Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-03-30T01:33:54Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,transition to screen saver,Kindle Special Offers not enabled
2024-03-30T18:57:23Z,www.amazon.com,US,Kindle E-reader,B09DTJF1WD,exiting lock screen,Kindle Special Offers not enabled
2024-04-10T02:50:41Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-09T00:49:30Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,exiting lock screen,Kindle Special Offers not enabled
2024-04-08T19:25:06Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-06T13:05:06Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-08T22:44:34Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,transition to screen saver,Kindle Special Offers not enabled
2024-04-06T09:53:12Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,exiting lock screen,Kindle Special Offers not enabled
2024-04-17T01:01:55Z,www.amazon.com,US,Kindle E-reader,B075HXST4P,transition to screen saver,Kindle Special Offers not enabled
2024-04-08T01:45:22Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,exiting lock screen,Kindle Special Offers not enabled
2024-04-07T02:38:11Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-03-31T03:15:38Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,transition to screen saver,Kindle Special Offers not enabled
2024-04-08T22:50:11Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,transition to screen saver,Kindle Special Offers not enabled
2024-03-31T12:47:39Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
2024-04-20T21:55:29Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-04-09T02:16:41Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,exiting lock screen,Kindle Special Offers not enabled
2024-03-01T09:22:39Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers not enabled
2024-03-01T09:22:39Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers not enabled
2024-03-01T00:10:09Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers not enabled
